Energy Term,rho,p-value1,r,p-value2,r2,MSE,RMSE,SD
v_Elec_Log_Tanh_-11.646625_72.1_3.4781_0.003167,-0.24365418848274395,0.016173764049698457,-0.06773380611351044,0.509760776658565,0.004587868490622625,56.63862471577722,7.525863718921385,0.1517229098675526
v_Elec_Log_Tanh_-11.646625_72.1_3.4781_0.003627,0.14916315189895377,0.14478174225163787,0.23072540160629101,0.022984434825385154,0.053234210946384274,56.07507209303679,7.488329058811237,0.1468803508548186
v_Elec_Log_Tanh_-11.646625_72.1_4.55455_0.001787,0.11230960934435462,0.27340651438486235,0.06988911012225706,0.49635432729900825,0.0048844877136809736,70.02928663686211,8.368350293627897,3.5460975302752895
v_Elec_Log_Tanh_-11.646625_72.1_4.55455_0.002247,-0.15788175982534067,0.12246697637834517,-0.07263738234472661,0.47953173717638853,0.005276189313894001,92.39830189286776,9.612403544008531,6.898207384754959
v_Elec_Log_Tanh_-11.646625_72.1_4.55455_0.002707,0.06571831540289354,0.5224642003110296,-0.030120574826225016,0.7696184587481747,0.0009072490278622202,54.89842617563754,7.409347216566217,0.6819153095775481
v_Elec_Log_Tanh_-11.646625_72.1_4.55455_0.003167,0.02868724463259875,0.7802975521825231,0.1273985886386864,0.21366933724519052,0.016230400387129234,71.2732260558945,8.442347188779582,3.992949231708511
v_Elec_Log_Tanh_-11.646625_72.1_4.55455_0.003627,-0.16835592455138462,0.09926917723613013,-0.09898707698314761,0.3347236646647504,0.009798441409667591,60.63968033924883,7.787148408708339,1.310290887117078
v_Elec_Log_Tanh_-11.646625_72.1_5.631_0.001787,0.020468345757799655,0.8422648424782139,0.07665060560094179,0.45552655322222735,0.005875315338991129,376.4331284188077,19.401884661516977,18.167074593154517
v_Elec_Log_Tanh_-11.646625_72.1_5.631_0.002247,-0.19718124668507994,0.0528816719814557,0.08492461507674806,0.40820130225268386,0.007212190245933824,133.47685611832532,11.553218431169961,8.891348084343292
v_Elec_Log_Tanh_-11.646625_72.1_5.631_0.002707,-0.1675537600212042,0.10091380046077332,-0.10122377875830482,0.3238625945739781,0.010246253386110243,95.58912583781643,9.776969153976934,5.255101230992798
v_Elec_Log_Tanh_-11.646625_72.1_5.631_0.003167,0.2801395243677521,0.005449885490817565,0.11190934833798101,0.27513066842670003,0.012523702245431574,55.20666302052341,7.430118641079926,0.8026968463188688
v_Elec_Log_Tanh_-11.646625_72.1_5.631_0.003627,-0.10788455419016281,0.29287349535653473,-0.12205200988312015,0.23367396256388043,0.014896693116509258,57.28268568738357,7.568532598026091,1.0201801112538729
v_Elec_Log_Tanh_-11.646625_72.1_6.70745_0.001787,-0.13663755001375996,0.18202471649319885,-0.0972505599220069,0.3433133078344527,0.009457671405143855,148.8297969644296,12.199581835638039,9.275875696090667
v_Elec_Log_Tanh_-11.646625_72.1_6.70745_0.002247,0.07807953931059138,0.44714288768004706,-0.10239537931349765,0.3182647061620423,0.010484813704755062,100.49037165104967,10.02448859798093,6.442797797603928
v_Elec_Log_Tanh_-11.646625_72.1_6.70745_0.002707,0.043724542013931174,0.6706488612948226,0.165428794340682,0.10537380053165703,0.027366685997011662,60.22575159580004,7.760525213914329,1.1119853621028213
v_Elec_Log_Tanh_-11.646625_72.1_6.70745_0.003167,-0.15149731917939668,0.13852739701473743,0.03982696418610765,0.6985201739736816,0.0015861870762815013,56.008758317448475,7.4838999403685555,1.7951384669875798
v_Elec_Log_Tanh_-11.646625_72.1_6.70745_0.003627,0.12077836274494762,0.23862606884373963,-0.02484730757786866,0.8091037193172197,0.0006173886938692094,87.351665623212,9.346211297804688,4.745736963582798
v_Elec_Log_Tanh_-11.646625_72.1_7.7839_0.001787,-0.22740049406794124,0.025088670987290635,-0.1609573022650891,0.11526040280578895,0.025907253152455262,397.7046955559237,19.94253483276195,18.437525471320136
v_Elec_Log_Tanh_-11.646625_72.1_7.7839_0.002247,-0.14834126201147385,0.147033924375377,-0.29005772149447484,0.003952439025014927,0.08413348179856633,61.40198939374371,7.835942150995227,2.9996026985798148
v_Elec_Log_Tanh_-11.646625_72.1_7.7839_0.002707,-0.03920086007324174,0.7030361266733283,-0.0775628824998644,0.4501641415071183,0.006016000741687771,62.11027673984638,7.8810073429636125,1.9444631213979278
v_Elec_Log_Tanh_-11.646625_72.1_7.7839_0.003167,-0.0033861863364172255,0.9737401236166648,-0.11319952363049181,0.2695992392502316,0.012814132150170273,69.75679711644877,8.352053467049211,3.320292143243005
v_Elec_Log_Tanh_-11.646625_72.1_7.7839_0.003627,-0.14534300770194714,0.1554736697711304,0.0010225998228470567,0.9920684570750185,1.0457103976868316e-06,62.32434991539281,7.89457724741438,1.8673857489103032
v_Elec_Log_Tanh_-11.646625_74.2_3.4781_0.001787,-0.03998987436522246,0.6973468503247796,0.061893448561412864,0.5470042557841828,0.0038307989748242602,70.52267454790108,8.397777953000489,2.9448646942197336
v_Elec_Log_Tanh_-11.646625_74.2_3.4781_0.002247,-0.06027411678822662,0.5575602703351485,0.046668642448255984,0.6498851397644866,0.00217796218796316,71.53163610440443,8.457637737832263,4.114679186560751
v_Elec_Log_Tanh_-11.646625_74.2_3.4781_0.002707,-0.09888321614248284,0.33523354482525514,0.025250233222577093,0.806068369824339,0.000637574277794536,56.389182299036655,7.509273087259289,0.10067533549587133
v_Elec_Log_Tanh_-11.646625_74.2_3.4781_0.003167,-0.19610292715270633,0.054218337135666525,-0.2074996967077904,0.04141055953396131,0.043056124133825,57.093480282396335,7.55602278201941,1.6404153748599914
v_Elec_Log_Tanh_-11.646625_74.2_3.4781_0.003627,0.09049336417108791,0.3780403234510118,-0.20543366938865562,0.04352434621954219,0.04220299251848746,57.17218545317493,7.5612290967259375,0.4143087455829477
v_Elec_Log_Tanh_-11.646625_74.2_4.55455_0.001787,0.05189741505503139,0.6136680139055222,-0.04926390119541214,0.6318003297379667,0.0024269319609913293,59.13376422933148,7.689848127845665,2.44549255386389
v_Elec_Log_Tanh_-11.646625_74.2_4.55455_0.002247,0.15830256744773033,0.12146097195797992,0.20958122275628016,0.03936813641478002,0.043924288932017524,54.96648696055139,7.413938694145736,2.216584450650993
v_Elec_Log_Tanh_-11.646625_74.2_4.55455_0.002707,-0.02695798830934102,0.793235785272302,-0.10635298806485574,0.2998194615086164,0.011310958070323347,56.624745787129626,7.524941580313406,1.092123547855077
v_Elec_Log_Tanh_-11.646625_74.2_4.55455_0.003167,-0.03798446303977148,0.7118391516752518,-0.0046741293700906525,0.9637579558740514,2.184748536834404e-05,57.55497410207561,7.5864994629984395,0.3141728935486091
v_Elec_Log_Tanh_-11.646625_74.2_4.55455_0.003627,-0.15209565501748207,0.13695764809932817,0.038249486282325405,0.7099179162575854,0.0014630232008617993,56.00930928199547,7.483936750266899,0.5030492856828817
v_Elec_Log_Tanh_-11.646625_74.2_5.631_0.001787,-0.09264342811673536,0.3667666147566422,-0.027940889142254732,0.7858746410333707,0.0007806932860597684,3400.908072364531,58.31730508489338,56.88735705953958
v_Elec_Log_Tanh_-11.646625_74.2_5.631_0.002247,-0.1704007865914346,0.0951718942768192,-0.07788195844317525,0.4482969388984028,0.006065599450944476,60.63127654091705,7.78660879593402,1.6639056522696385
v_Elec_Log_Tanh_-11.646625_74.2_5.631_0.002707,-0.016976957515785002,0.8689062423955258,0.12472581031702058,0.22351222950461616,0.015556527759237397,115.29863421054783,10.737720158886049,7.934220106160659
v_Elec_Log_Tanh_-11.646625_74.2_5.631_0.003167,-0.04222541485916781,0.6813188337213666,0.008166358456162731,0.9367240467374252,6.668941043454055e-05,70.00936378993636,8.367159840109208,2.9095538476066722
v_Elec_Log_Tanh_-11.646625_74.2_5.631_0.003627,-0.050667867783361444,0.6221056759062975,0.16411136694164388,0.10821525644171799,0.026932540759454886,57.36671024037297,7.574081478329433,0.6567593323742913
v_Elec_Log_Tanh_-11.646625_74.2_6.70745_0.001787,0.02992994214246837,0.7710363478264957,0.037223163011036606,0.7173680365976298,0.0013855638645462038,99.58764050662109,9.979360726350215,6.196732650811872
v_Elec_Log_Tanh_-11.646625_74.2_6.70745_0.002247,-0.08498998948452245,0.4078392443056841,0.0833354265030326,0.4170603996613095,0.006944793310442349,127.82236594107441,11.305855382989577,8.906701737882681
v_Elec_Log_Tanh_-11.646625_74.2_6.70745_0.002707,-0.08617351092249351,0.401317266327597,-0.08830533507323139,0.38972618090871664,0.00779783220239567,56.26121094876879,7.500747359348186,1.7033414256576405
v_Elec_Log_Tanh_-11.646625_74.2_6.70745_0.003167,-0.1144991240046011,0.2641038144909551,-0.10965773019662332,0.2849656163493503,0.012024817791875435,806.6019458699326,28.40073847402445,28.034197573700325
v_Elec_Log_Tanh_-11.646625_74.2_6.70745_0.003627,0.14976806285613894,0.14314082500950157,0.02323038776678498,0.8213124387320273,0.0005396509157951933,70.60143368139309,8.4024659286065,4.76631182994914
v_Elec_Log_Tanh_-11.646625_74.2_7.7839_0.001787,-0.13754491644953779,0.1791120435999851,-0.13798552188395696,0.17771005337158918,0.019040004249587968,75.07844723762894,8.664782007507686,5.436482468779821
v_Elec_Log_Tanh_-11.646625_74.2_7.7839_0.002247,-0.0690782012629114,0.5013765360708338,-0.09507112083217036,0.35428807544287944,0.009038518016285135,83.93222625491852,9.161453282908695,6.00791302506555
v_Elec_Log_Tanh_-11.646625_74.2_7.7839_0.002707,-0.027365645693531056,0.7901805149971899,-0.19175300599256231,0.05989498518763566,0.03676921530718364,59.4823691915681,7.712481390030584,2.2796852701521906
v_Elec_Log_Tanh_-11.646625_74.2_7.7839_0.003167,-0.05602001473063061,0.5857473572618268,-0.08008777834161611,0.43550771812794253,0.006414052239695834,68.45546481983669,8.273781772553388,3.315443828133399
v_Elec_Log_Tanh_-11.646625_74.2_7.7839_0.003627,0.02723414331153427,0.7911657417573486,0.032442055112562596,0.7524138366993346,0.0010524869399265487,55.72408602731305,7.46485673186787,1.6017426175499268
v_Elec_Log_Tanh_-11.646625_76.3_3.4781_0.001787,-0.24470620753871825,0.015705798183078754,-0.05832976304779647,0.5703625024274388,0.0034023612572120824,63.96566415430634,7.997853721737247,2.8529977039492977
v_Elec_Log_Tanh_-11.646625_76.3_3.4781_0.002247,0.022828813514641957,0.824351302676904,-0.13223598334595263,0.19664536258222748,0.01748635529147106,116.698264620969,10.802697099380737,8.41281994577858
v_Elec_Log_Tanh_-11.646625_76.3_3.4781_0.002707,-0.08074903766512613,0.431714525817678,-0.09649206038861995,0.34710830435498763,0.00931071771804108,56.90865525679819,7.543782556304111,0.15459058728128633
v_Elec_Log_Tanh_-11.646625_76.3_3.4781_0.003167,-0.16369416510959856,0.10912742019618012,0.02584294059413827,0.8016085752975157,0.0006678575785521597,57.55744305451111,7.586662181388539,0.4725245915275032
v_Elec_Log_Tanh_-11.646625_76.3_3.4781_0.003627,0.27944913686226897,0.005570807445202319,0.06458952030827944,0.5296481484152487,0.004171806133653642,56.03897477989288,7.48591843262354,1.0790271033833503
v_Elec_Log_Tanh_-11.646625_76.3_4.55455_0.001787,0.04104846854029658,0.6897400163437992,0.09487540854244733,0.35528415968373284,0.009001343146096288,19856.003409199144,140.91133172743469,141.66011524614933
v_Elec_Log_Tanh_-11.646625_76.3_4.55455_0.002247,-0.03227068454201116,0.753679859721125,0.31160386968351206,0.0018906204994514418,0.09709697160173916,61.971377804158216,7.872190152947159,2.3913784339551993
v_Elec_Log_Tanh_-11.646625_76.3_4.55455_0.002707,0.13616414143857153,0.1835580269118973,-0.12307731794799251,0.22973985931385102,0.01514802619327124,72.47949239209288,8.513488849589978,4.92254234347095
v_Elec_Log_Tanh_-11.646625_76.3_4.55455_0.003167,-0.16665954382362605,0.10277225047765838,-0.12717039963350651,0.21449745721010668,0.016172310542945753,56.566788370175516,7.521089573338129,0.24529614093731397
v_Elec_Log_Tanh_-11.646625_76.3_4.55455_0.003627,-0.12162655310882688,0.23532015560088862,0.10613516539456791,0.3008160412059345,0.011264673333332285,60.19193143579873,7.758345921380325,1.3782742035157338
v_Elec_Log_Tanh_-11.646625_76.3_5.631_0.001787,-0.06724374303405625,0.5128348849919748,-0.03734581987649495,0.7164762560434668,0.001394710262247605,451.41781842845535,21.246595455000676,19.998547756533394
v_Elec_Log_Tanh_-11.646625_76.3_5.631_0.002247,0.028930524039292804,0.7784820504016191,0.03768025661789973,0.7140466588868065,0.0014198017387907762,64.08662966460797,8.00541252307512,2.0730478176404947
v_Elec_Log_Tanh_-11.646625_76.3_5.631_0.002707,-0.008830384951084144,0.9315908830220125,0.06860070191163942,0.5043461778859291,0.004706056302769608,55.83276319477666,7.472132439590231,0.9605260281413304
v_Elec_Log_Tanh_-11.646625_76.3_5.631_0.003167,0.3311295729870056,0.0009231611114011055,0.2007840770073298,0.04861082019779781,0.04031424557968535,54.073909971650416,7.3534964453415235,0.8824050224152347
v_Elec_Log_Tanh_-11.646625_76.3_5.631_0.003627,-0.06614569814438308,0.5197571426265402,0.04548970347404498,0.6581688263470281,0.0020693131221565402,56.083517132388494,7.488892917674047,0.438239855522998
v_Elec_Log_Tanh_-11.646625_76.3_6.70745_0.001787,-0.07535086488415807,0.4632272387782238,0.05316749879501825,0.6050047445795584,0.0028267829281182675,239.40470427324334,15.472708369036216,14.103431135458747
v_Elec_Log_Tanh_-11.646625_76.3_6.70745_0.002247,0.23124036362224742,0.022672417212785703,0.09681430177956656,0.34549283754566723,0.009373009029064985,82.46837707681107,9.08121011081734,5.560222225694946
v_Elec_Log_Tanh_-11.646625_76.3_6.70745_0.002707,-0.06308169264385799,0.5393208347939308,-0.06660478125326233,0.5168572472110318,0.004436196885794925,60.44737687210182,7.774791114370972,2.2328526354732925
v_Elec_Log_Tanh_-11.646625_76.3_6.70745_0.003167,0.026879086880142948,0.7938274903978437,-0.09306460829326017,0.3645825982097008,0.00866102131677795,56.40599389451232,7.510392392845551,0.9617078650122913
v_Elec_Log_Tanh_-11.646625_76.3_6.70745_0.003627,0.14120725778814824,0.16770219221985763,0.06686283192807038,0.5152308447764972,0.004470638293441388,56.11097456644015,7.490725903838703,0.5489794545688407
v_Elec_Log_Tanh_-11.646625_76.3_7.7839_0.001787,0.008731758164586555,0.9323531316565817,-0.11769302057918514,0.25092297685725173,0.013851647093052496,91.93870179846971,9.588467124544449,6.842271735944797
v_Elec_Log_Tanh_-11.646625_76.3_7.7839_0.002247,0.03554509385373111,0.7296061125591394,0.09205000108573613,0.3698574013675395,0.008473202699884023,108.5801330463079,10.420179127361866,8.077251212992717
v_Elec_Log_Tanh_-11.646625_76.3_7.7839_0.002707,0.10240090486089685,0.31823845386356936,0.13973112062614754,0.17223462745916307,0.019524786071438992,57.42798375561504,7.578125345731293,1.8731409809707593
v_Elec_Log_Tanh_-11.646625_76.3_7.7839_0.003167,0.013413242963672118,0.8962512264587381,0.038084478006162964,0.7111138999577223,0.0014504274650019105,60.07029559445102,7.750502925259174,3.054040220173911
v_Elec_Log_Tanh_-11.646625_76.3_7.7839_0.003627,0.15980826972159354,0.11791339497686092,0.09017722117219627,0.37971552993391083,0.008131931218339205,56.086511238466585,7.48909281812334,0.7072858033460672
v_Elec_Log_Tanh_-11.646625_78.4_3.4781_0.001787,-0.012913533912084331,0.9000960487640355,-0.13805478463715207,0.17749039523738588,0.01905912356121044,67.252890888257,8.200785992102038,2.89836240568841
v_Elec_Log_Tanh_-11.646625_78.4_3.4781_0.002247,-0.15282549323756422,0.13506122573493942,-0.1508127278278287,0.1403401283063885,0.022744478874870737,57.64771531699887,7.592609256177936,0.3724753682560653
v_Elec_Log_Tanh_-11.646625_78.4_3.4781_0.002707,-0.13049638877451006,0.20265110505656186,0.09896250760451256,0.33484423776698413,0.009793577911373206,56.855608783572606,7.540265829768378,0.17430640027764355
v_Elec_Log_Tanh_-11.646625_78.4_3.4781_0.003167,-0.016056440841807507,0.8759560843734929,0.04696162548023411,0.647833066087089,0.0022053942677457737,59.05776300355773,7.6849048792784505,1.0293894466755966
v_Elec_Log_Tanh_-11.646625_78.4_3.4781_0.003627,0.33049836155342105,0.0009455085456159771,0.12325827424829622,0.22905037323803948,0.015192602170668203,55.77744769425499,7.468430068913746,0.13587801361021984
v_Elec_Log_Tanh_-11.646625_78.4_4.55455_0.001787,-0.21177143596762332,0.037310633581562086,-0.001069906481539934,0.9917015473949413,1.1446998792411612e-06,72.6391806947993,8.522862236056575,3.7972212025294896
v_Elec_Log_Tanh_-11.646625_78.4_4.55455_0.002247,-0.12480233563404926,0.22322604919233327,-0.17216223750623627,0.09175040126574673,0.029639836023153707,65.57374130782111,8.09776149981099,3.265127150301047
v_Elec_Log_Tanh_-11.646625_78.4_4.55455_0.002707,0.1349937702388001,0.18738908109897498,0.15044645601859624,0.14131732432219615,0.022634136128555412,55.422277790937535,7.444614012219676,0.5596697724851388
v_Elec_Log_Tanh_-11.646625_78.4_4.55455_0.003167,-0.1754241775837118,0.08567177744267143,-0.01606366662603114,0.8759007067137288,0.0002580413854722667,57.07433312172101,7.554755662608885,0.16931824901594403
v_Elec_Log_Tanh_-11.646625_78.4_4.55455_0.003627,-0.029436808209980427,0.7747076664035526,0.03960370426467655,0.7001293046198728,0.0015684533914839594,321.5864645316152,17.93283202764179,15.590653981017253
v_Elec_Log_Tanh_-11.646625_78.4_5.631_0.001787,0.2606771718322278,0.009913272955549553,0.18532117305609186,0.06916860605248672,0.03434393718288595,81.96042266465307,9.05319958162047,6.390836052270714
v_Elec_Log_Tanh_-11.646625_78.4_5.631_0.002247,0.04177830676037875,0.6845134095444226,-0.025829495568353643,0.801709671764827,0.0006671628413156005,85.93482861191295,9.27010402379137,4.564782713961823
v_Elec_Log_Tanh_-11.646625_78.4_5.631_0.002707,-0.20756993486282604,0.041340228781089984,0.033031674906934864,0.7480629655094745,0.0010910915471574305,149.8024548215763,12.239381308774407,10.427794136123216
v_Elec_Log_Tanh_-11.646625_78.4_5.631_0.003167,0.17258372613258122,0.0909462886790693,-0.009708349736053654,0.9248082301906962,9.425205459753304e-05,59.050279098368264,7.684417941416791,1.087431702062692
v_Elec_Log_Tanh_-11.646625_78.4_5.631_0.003627,-0.05776899641118786,0.5740802099126031,0.040716585618964365,0.6921215816005822,0.0016578403444664558,56.4995806116541,7.51662029183689,0.11004105559573357
v_Elec_Log_Tanh_-11.646625_78.4_6.70745_0.001787,-0.05578988556213623,0.5872905352392068,0.01420815577381613,0.8901400440767292,0.0002018716904930246,71.60654560668928,8.462065091139944,3.6221880532479176
v_Elec_Log_Tanh_-11.646625_78.4_6.70745_0.002247,-0.09117060143837137,0.37446682790646524,-0.06272250402324535,0.5416377979219466,0.003934112510946029,70.44070308490949,8.392895989163067,3.490715898023549
v_Elec_Log_Tanh_-11.646625_78.4_6.70745_0.002707,-0.06281868787986442,0.5410168803726647,-0.015272534589939227,0.8819673541255748,0.00023325031280089015,61.82919104858957,7.863154014044846,2.0795371945900243
v_Elec_Log_Tanh_-11.646625_78.4_6.70745_0.003167,0.189488357338268,0.06303707452697635,0.13479779403561892,0.188036220018954,0.01817044527686914,55.651861973531034,7.460017558526992,0.2966695014938452
v_Elec_Log_Tanh_-11.646625_78.4_6.70745_0.003627,-0.23974856773743944,0.01801812623184042,-0.18150061198660986,0.07520547137081218,0.032942472151513906,783.3592216863925,27.988555191120398,26.116415684707135
v_Elec_Log_Tanh_-11.646625_78.4_7.7839_0.001787,-0.0757585222683481,0.4608043011244768,-0.04060372351581881,0.6929321555778106,0.0016486623633490576,477.89182541947577,21.86073707402099,21.201750885406575
v_Elec_Log_Tanh_-11.646625_78.4_7.7839_0.002247,0.18688461017473165,0.06681398491480477,0.03374541500686305,0.7428067540185083,0.0011387530339854182,715.6117846355799,26.750921192280085,25.095038313233065
v_Elec_Log_Tanh_-11.646625_78.4_7.7839_0.002707,-0.009737751386861964,0.9245811802103938,0.08925172171844258,0.3846454103721736,0.007965869829706314,84.97939782246982,9.218427079630766,4.890318455158484
v_Elec_Log_Tanh_-11.646625_78.4_7.7839_0.003167,-0.24003129785873253,0.01787877718985002,-0.14647242997875554,0.15225297886740527,0.021454172743881443,68.73552416694243,8.290689004355574,2.5403539474922674
v_Elec_Log_Tanh_-11.646625_78.4_7.7839_0.003627,0.24613300838338337,0.015089875122109417,0.08110633966969515,0.429672795189907,0.006578238334615964,57.684360900147496,7.595022113209908,2.6137088619235493
v_Elec_Log_Tanh_-8.5525_70.0_3.4781_0.001787,0.004720935513684598,0.9633952820391265,0.0272830753693428,0.7907991002709848,0.0007443662016092397,318.10876095964153,17.83560374530791,15.420337432346605
v_Elec_Log_Tanh_-8.5525_70.0_3.4781_0.002247,0.21260647609330288,0.036550278560936934,0.1049883072525607,0.3060989173611343,0.011022544659758089,56.587319785539876,7.522454372446528,1.201193743089511
v_Elec_Log_Tanh_-8.5525_70.0_3.4781_0.002707,-0.1940186143980573,0.05688065588121433,-0.12224947362209475,0.23291266447512887,0.01494493380087924,65.89212161778173,8.117396233878306,2.48120879715226
v_Elec_Log_Tanh_-8.5525_70.0_3.4781_0.003167,-0.14444221638526913,0.15807866037167576,0.034181314781868886,0.7396024247717,0.0011683622802172084,56.21534135112208,7.497689067380834,0.24021036115354633
v_Elec_Log_Tanh_-8.5525_70.0_3.4781_0.003627,0.037465028630884176,0.7156099095441146,0.03523508605635274,0.7318745280885991,0.0012415112893985833,58.848775561619064,7.671295559527026,2.5035506689327813
v_Elec_Log_Tanh_-8.5525_70.0_4.55455_0.001787,0.17382642364245085,0.08860790925934421,0.07492119304845248,0.4657885663873433,0.0056131851678034835,79.95687514700323,8.941860832455582,5.190395831380185
v_Elec_Log_Tanh_-8.5525_70.0_4.55455_0.002247,0.05191056529323106,0.6135780404882611,-0.03031503619035571,0.7681728733343758,0.0009190014192225765,61.39659838688009,7.835598151186678,2.5408264925446686
v_Elec_Log_Tanh_-8.5525_70.0_4.55455_0.002707,0.1207257617921489,0.23883214355567634,0.04541394520152184,0.6587025621418405,0.0020624264187668285,63.1592689515242,7.947280601031034,2.5615912622775165
v_Elec_Log_Tanh_-8.5525_70.0_4.55455_0.003167,-0.15640893314697665,0.1260384999977918,-0.06996552592713728,0.4958824258012354,0.0048951748182609195,238.4867076552546,15.443014849933112,12.691591590664185
v_Elec_Log_Tanh_-8.5525_70.0_4.55455_0.003627,-0.0804465821865335,0.43344716282255635,0.06038058599718287,0.5568632385195423,0.0036458151653631964,56.45117383894185,7.51339961927634,0.06772817655180542
v_Elec_Log_Tanh_-8.5525_70.0_5.631_0.001787,0.14972861214153993,0.1432474114366812,0.19654843827316612,0.05366276433100178,0.03863128858762059,317.4255471407281,17.816440361102668,17.18041979131996
v_Elec_Log_Tanh_-8.5525_70.0_5.631_0.002247,0.05172646195843556,0.6148381890095918,0.14052757828218462,0.16977805389941386,0.019748000257855527,74.19916612918432,8.613893784415055,4.883998614199318
v_Elec_Log_Tanh_-8.5525_70.0_5.631_0.002707,0.1685597532434796,0.09885465308562943,-0.04720602739736656,0.6461232693353137,0.0022284090226409223,114.13958414078374,10.683612878646612,6.434225165835741
v_Elec_Log_Tanh_-8.5525_70.0_5.631_0.003167,0.029969392857067408,0.7707428590757217,-0.04599130487653825,0.6546392552663373,0.002115200124246691,121.27970052709458,11.012706321658387,9.112995568516764
v_Elec_Log_Tanh_-8.5525_70.0_5.631_0.003627,0.03254026442510456,0.7516885973524656,-0.024570657142594203,0.8111894437697429,0.0006037171924189156,107893.91300047701,328.47208861709544,329.1119166725094
v_Elec_Log_Tanh_-8.5525_70.0_6.70745_0.001787,-0.13386284975362778,0.1911458733992256,0.045879660043675094,0.6554242023999001,0.002104943205723197,82.67870488509227,9.092783120975243,4.52568549037119
v_Elec_Log_Tanh_-8.5525_70.0_6.70745_0.002247,0.16436482725778215,0.10766400126873543,-0.016580990783710312,0.8719375579950027,0.00027492925536948634,183.21277951018146,13.535611530706008,10.484517191481276
v_Elec_Log_Tanh_-8.5525_70.0_6.70745_0.002707,-0.016799429300089343,0.8702650744075624,0.028962927204788935,0.7782403274134126,0.000838851152269903,69.83765992917807,8.35689295905949,3.7134858747647015
v_Elec_Log_Tanh_-8.5525_70.0_6.70745_0.003167,-0.055750434847537195,0.5875552658855359,0.05925425459082649,0.5642581854023632,0.0035110666871144823,59.80895910602474,7.7336252240475645,2.2786274752640017
v_Elec_Log_Tanh_-8.5525_70.0_6.70745_0.003627,0.05302833554020373,0.6059513444731854,-0.022187391100593364,0.8292105494601096,0.0004922803238506896,54.68036895170555,7.394617566291414,1.107897135720892
v_Elec_Log_Tanh_-8.5525_70.0_7.7839_0.001787,-0.05616466735082707,0.5847783087313839,0.01961469067102976,0.8487635527577944,0.0003847360901201819,158.5677223137641,12.592367621450865,10.880384286570832
v_Elec_Log_Tanh_-8.5525_70.0_7.7839_0.002247,0.15000476714373318,0.14250256363631006,-0.032325062528326946,0.7532780643041632,0.001044909667460247,691.0103035257019,26.287074837754428,24.36882301939067
v_Elec_Log_Tanh_-8.5525_70.0_7.7839_0.002707,-0.01833143205035189,0.8585516793813556,0.004492907046561708,0.9651622121604605,2.0186213729043845e-05,67.26711074955868,8.201652927889517,2.653369751082131
v_Elec_Log_Tanh_-8.5525_70.0_7.7839_0.003167,0.027398521289030257,0.7899342597997325,-0.0811114168942136,0.4296438222460025,0.006579061950586919,62.92889761993624,7.93277363977671,1.7444297709247947
v_Elec_Log_Tanh_-8.5525_70.0_7.7839_0.003627,-0.10109903127912867,0.32446233182865314,-0.000284686980511825,0.997791862742331,8.104667687294022e-08,59.28851506472989,7.69990357502806,1.8991277069730996
v_Elec_Log_Tanh_-8.5525_72.1_3.4781_0.001787,0.042639647362457685,0.6783641621084064,0.09062063163905872,0.37736721408688784,0.008212098878661969,82.19781282192956,9.066300944813687,3.647478716181782
v_Elec_Log_Tanh_-8.5525_72.1_3.4781_0.002247,-0.21133090298793408,0.03771707579799302,-0.11753459887221177,0.25156591648011006,0.013814381932051723,55.4773686619503,7.448313142044332,1.104350801537023
v_Elec_Log_Tanh_-8.5525_72.1_3.4781_0.002707,-0.046617594417860446,0.650242951803544,0.005783868267515827,0.9551613786897868,3.345313213597654e-05,56.57265556036001,7.521479612440627,0.14022928808268464
v_Elec_Log_Tanh_-8.5525_72.1_3.4781_0.003167,-0.1498206638089377,0.1429988029400069,-0.06396915126318044,0.5336172732668445,0.00409205231333166,56.389930420737066,7.50932290028449,0.2750583815555815
v_Elec_Log_Tanh_-8.5525_72.1_3.4781_0.003627,0.18990258984155786,0.06245253572632673,-0.023634028348532683,0.8182605952594746,0.0005585672959792465,181.0486670619216,13.455432622622046,10.420030603618496
v_Elec_Log_Tanh_-8.5525_72.1_4.55455_0.001787,-0.0779348866903949,0.4479876268621431,-0.17335771708077247,0.08948420781411373,0.03005289807145715,68.34795192721901,8.26728201570619,2.744145240738069
v_Elec_Log_Tanh_-8.5525_72.1_4.55455_0.002247,-0.029877341189669657,0.7714277163344694,-0.113444485146292,0.2685575467543664,0.012869651210107268,69.2386227380471,8.320974867048157,2.588637606241765
v_Elec_Log_Tanh_-8.5525_72.1_4.55455_0.002707,0.24513359028020779,0.015519061885977447,0.09122652571691763,0.37417266077304534,0.008322278994379434,54.50183181298921,7.382535595104788,1.1772400295495933
v_Elec_Log_Tanh_-8.5525_72.1_4.55455_0.003167,-0.02562323913207365,0.803260973384051,-0.018673380315592993,0.855941294150302,0.00034869513241077586,56.55673531475432,7.520421219237279,0.5259419257122012
v_Elec_Log_Tanh_-8.5525_72.1_4.55455_0.003627,-0.15974909364969497,0.1180512920920208,0.09348978680319389,0.3623859791980994,0.008740340236506647,56.57593159034236,7.521697387580968,0.1418842406368065
v_Elec_Log_Tanh_-8.5525_72.1_5.631_0.001787,-0.026550330925150988,0.7962941820061138,0.039344994231342675,0.7019955974031219,0.0015480285710643884,212.86545123763446,14.589909226504272,13.617852853198196
